chr,start,end,Unnamed: 0,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
1,1539582,1541289,101.0,19.0,28.0,116.0,53.0,9.0,17.0,71.0,96.0,100.0,69.0,318.0,211.0,88.0,79.0,194.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1,1554152,1554414,102.0,7.0,9.0,19.0,20.0,2.0,2.0,9.0,14.0,29.0,5.0,39.0,18.0,17.0,11.0,25.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
1,1561381,1561606,103.0,8.0,6.0,5.0,17.0,5.0,19.0,18.0,18.0,8.0,12.0,14.0,18.0,15.0,23.0,16.0,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
1,1574102,1575367,104.0,33.0,27.0,59.0,70.0,18.0,42.0,62.0,67.0,71.0,51.0,131.0,165.0,67.0,69.0,167.0,165.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,2.0,0.0,7.0,3.0
1,1598951,1600756,105.0,28.0,28.0,123.0,66.0,14.0,30.0,87.0,72.0,93.0,60.0,286.0,295.0,110.0,85.0,239.0,188.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1623207,1623979,106.0,14.0,11.0,39.0,56.0,8.0,7.0,58.0,27.0,38.0,32.0,88.0,99.0,60.0,50.0,73.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0
1,1625400,1625675,107.0,4.0,5.0,15.0,17.0,2.0,5.0,16.0,13.0,14.0,12.0,28.0,31.0,21.0,14.0,27.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1,1626669,1634630,108.0,130.0,102.0,456.0,371.0,61.0,153.0,555.0,425.0,361.0,332.0,1013.0,949.0,507.0,607.0,632.0,1306.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0
1,1635670,1636108,109.0,9.0,7.0,29.0,18.0,5.0,9.0,29.0,35.0,22.0,25.0,53.0,41.0,27.0,37.0,31.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
1,1639975,1640670,110.0,22.0,11.0,60.0,31.0,9.0,13.0,48.0,41.0,44.0,29.0,84.0,80.0,49.0,58.0,46.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0
1,1658612,1659481,111.0,35.0,21.0,50.0,46.0,16.0,33.0,52.0,52.0,58.0,41.0,72.0,97.0,43.0,58.0,95.0,99.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0
1,1669542,1669792,112.0,17.0,3.0,18.0,19.0,3.0,2.0,16.0,8.0,17.0,12.0,29.0,25.0,20.0,12.0,21.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
1,1676459,1676804,113.0,12.0,7.0,25.0,24.0,3.0,15.0,21.0,25.0,25.0,18.0,31.0,29.0,28.0,24.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
1,1692087,1693628,114.0,46.0,17.0,102.0,77.0,20.0,87.0,72.0,66.0,78.0,67.0,203.0,192.0,98.0,74.0,164.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1699647,1701787,115.0,31.0,26.0,120.0,111.0,19.0,54.0,140.0,110.0,109.0,79.0,288.0,258.0,129.0,164.0,187.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1702813,1703251,116.0,9.0,7.0,29.0,18.0,5.0,9.0,29.0,35.0,22.0,25.0,53.0,41.0,27.0,37.0,31.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
1,1712154,1712372,117.0,7.0,1.0,11.0,9.0,1.0,5.0,11.0,16.0,5.0,3.0,7.0,38.0,15.0,24.0,25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
1,1723956,1724792,118.0,33.0,19.0,48.0,44.0,14.0,33.0,56.0,52.0,57.0,40.0,71.0,90.0,40.0,63.0,84.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
1,1739317,1739662,119.0,12.0,7.0,25.0,24.0,3.0,15.0,21.0,25.0,25.0,18.0,31.0,29.0,28.0,24.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
1,1745362,1746894,120.0,49.0,17.0,103.0,77.0,21.0,89.0,72.0,64.0,78.0,66.0,199.0,191.0,98.0,74.0,161.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1753934,1754532,121.0,11.0,19.0,39.0,37.0,5.0,10.0,39.0,37.0,42.0,30.0,85.0,53.0,48.0,32.0,48.0,62.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,2.0
1,1760328,1760624,122.0,7.0,5.0,16.0,15.0,1.0,7.0,23.0,18.0,9.0,13.0,26.0,38.0,26.0,24.0,22.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1777955,1779143,123.0,16.0,13.0,64.0,54.0,10.0,13.0,54.0,49.0,59.0,42.0,167.0,177.0,62.0,58.0,161.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1782200,1782702,124.0,16.0,5.0,39.0,25.0,4.0,10.0,31.0,23.0,30.0,24.0,66.0,60.0,35.0,29.0,45.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
1,1889966,1891833,125.0,42.0,18.0,80.0,81.0,13.0,30.0,58.0,92.0,76.0,52.0,295.0,281.0,90.0,93.0,272.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1918659,1919952,126.0,30.0,12.0,84.0,74.0,14.0,15.0,63.0,55.0,58.0,48.0,159.0,166.0,98.0,72.0,126.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0
1,1927807,1928084,127.0,12.0,4.0,25.0,17.0,3.0,6.0,17.0,11.0,23.0,13.0,31.0,27.0,20.0,14.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
1,1943276,1943576,128.0,3.0,4.0,19.0,19.0,1.0,5.0,19.0,16.0,13.0,13.0,37.0,36.0,28.0,19.0,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
1,1944178,1944438,129.0,0.0,6.0,18.0,19.0,2.0,2.0,22.0,13.0,10.0,23.0,30.0,29.0,31.0,8.0,23.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1,1954905,1955431,130.0,26.0,8.0,49.0,33.0,5.0,7.0,28.0,25.0,42.0,20.0,56.0,60.0,43.0,30.0,46.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0
1,1964975,1965189,131.0,0.0,2.0,17.0,11.0,3.0,8.0,11.0,13.0,8.0,11.0,27.0,26.0,19.0,14.0,18.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1966142,1966347,132.0,5.0,2.0,27.0,6.0,0.0,0.0,13.0,7.0,19.0,13.0,39.0,24.0,16.0,5.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1978829,1982361,133.0,95.0,54.0,257.0,359.0,32.0,35.0,274.0,112.0,271.0,205.0,441.0,345.0,367.0,159.0,291.0,234.0,0.0,1.0,4.0,4.0,0.0,1.0,8.0,3.0,6.0,7.0,8.0,6.0,3.0,1.0,12.0,3.0
1,2018972,2020040,134.0,12.0,5.0,61.0,25.0,1.0,18.0,57.0,56.0,61.0,48.0,180.0,151.0,29.0,61.0,143.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2025607,2025947,135.0,15.0,8.0,21.0,15.0,4.0,8.0,22.0,18.0,22.0,13.0,44.0,42.0,18.0,23.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2027975,2028428,136.0,6.0,11.0,23.0,21.0,7.0,19.0,27.0,33.0,18.0,21.0,36.0,54.0,30.0,35.0,44.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
1,2029503,2029709,137.0,3.0,9.0,7.0,15.0,4.0,8.0,19.0,14.0,8.0,11.0,17.0,21.0,19.0,17.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0
1,2029968,2030411,138.0,10.0,13.0,28.0,20.0,4.0,14.0,30.0,30.0,27.0,20.0,53.0,48.0,30.0,31.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0
1,2043247,2043503,139.0,5.0,1.0,23.0,10.0,1.0,4.0,19.0,13.0,14.0,20.0,36.0,29.0,19.0,12.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0
1,2044684,2045207,140.0,19.0,5.0,46.0,21.0,4.0,7.0,22.0,11.0,39.0,12.0,83.0,77.0,29.0,20.0,61.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
1,2049812,2051773,141.0,39.0,22.0,116.0,62.0,13.0,64.0,107.0,109.0,110.0,101.0,310.0,237.0,77.0,106.0,226.0,261.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0
1,2059340,2059732,142.0,5.0,4.0,29.0,18.0,6.0,27.0,36.0,27.0,24.0,37.0,38.0,32.0,21.0,28.0,29.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0
1,2073740,2074126,143.0,13.0,11.0,28.0,11.0,4.0,10.0,26.0,20.0,24.0,17.0,44.0,52.0,22.0,22.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2093766,2094786,144.0,16.0,11.0,46.0,36.0,6.0,40.0,112.0,53.0,49.0,62.0,97.0,128.0,38.0,98.0,82.0,145.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2107116,2107424,145.0,4.0,3.0,13.0,15.0,1.0,13.0,33.0,29.0,12.0,27.0,22.0,27.0,18.0,33.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0
1,2109558,2109863,146.0,3.0,8.0,24.0,11.0,5.0,9.0,23.0,19.0,16.0,26.0,49.0,27.0,22.0,13.0,23.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,2114990,2115426,147.0,4.0,12.0,16.0,20.0,7.0,29.0,40.0,31.0,15.0,36.0,45.0,36.0,26.0,30.0,32.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,2.0
1,2121722,2124405,148.0,0.0,10.0,179.0,87.0,180.0,180.0,283.0,132.0,1.0,580.0,702.0,64.0,95.0,5.0,184.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,12.0,2.0,0.0,15.0,27.0,0.0,3.0,0.0,10.0,0.0
1,2132343,2132613,149.0,5.0,7.0,21.0,5.0,3.0,18.0,23.0,17.0,22.0,13.0,38.0,28.0,8.0,23.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0
1,2133189,2133740,150.0,1.0,3.0,20.0,14.0,2.0,18.0,37.0,58.0,4.0,37.0,18.0,69.0,31.0,57.0,54.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2134928,2135227,151.0,1.0,6.0,17.0,16.0,0.0,4.0,28.0,18.0,19.0,15.0,35.0,32.0,20.0,25.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
1,2150875,2151090,152.0,14.0,9.0,14.0,9.0,6.0,9.0,17.0,8.0,18.0,9.0,26.0,20.0,8.0,13.0,17.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
1,2172837,2173047,153.0,8.0,2.0,5.0,11.0,0.0,2.0,43.0,2.0,9.0,41.0,22.0,22.0,9.0,2.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2184993,2185362,154.0,11.0,9.0,25.0,21.0,5.0,12.0,31.0,17.0,26.0,20.0,39.0,43.0,24.0,24.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1,2189578,2190379,155.0,22.0,14.0,60.0,39.0,5.0,13.0,61.0,41.0,49.0,32.0,115.0,99.0,59.0,61.0,60.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,3.0,0.0
1,2194449,2195203,156.0,25.0,10.0,43.0,19.0,6.0,13.0,27.0,35.0,34.0,21.0,121.0,98.0,32.0,37.0,84.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2204478,2205912,157.0,25.0,13.0,75.0,60.0,9.0,31.0,58.0,90.0,48.0,47.0,122.0,180.0,91.0,97.0,143.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
1,2212760,2213058,158.0,3.0,1.0,22.0,9.0,1.0,13.0,21.0,17.0,12.0,12.0,42.0,42.0,19.0,26.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2226773,2229734,0.0,46.0,30.0,166.0,94.0,18.0,36.0,138.0,121.0,146.0,100.0,450.0,497.0,126.0,147.0,440.0,405.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
1,2280581,2282442,159.0,37.0,54.0,335.0,78.0,2.0,43.0,49.0,86.0,378.0,37.0,219.0,147.0,87.0,46.0,179.0,83.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0
1,2290759,2291130,160.0,14.0,12.0,27.0,15.0,4.0,24.0,22.0,28.0,23.0,15.0,30.0,36.0,27.0,27.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
1,2300871,2301178,161.0,4.0,7.0,18.0,8.0,3.0,16.0,20.0,28.0,15.0,16.0,38.0,29.0,15.0,28.0,23.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1,2305003,2307630,162.0,85.0,49.0,192.0,139.0,44.0,97.0,192.0,110.0,160.0,130.0,317.0,299.0,176.0,167.0,206.0,263.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,2.0,10.0
1,2314275,2315647,163.0,30.0,12.0,68.0,45.0,5.0,33.0,58.0,83.0,56.0,51.0,227.0,162.0,64.0,83.0,144.0,250.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
1,2317876,2318195,164.0,4.0,4.0,23.0,14.0,0.0,5.0,22.0,18.0,17.0,17.0,52.0,37.0,24.0,19.0,27.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2322284,2323319,165.0,38.0,19.0,68.0,53.0,12.0,19.0,67.0,53.0,47.0,41.0,144.0,121.0,81.0,72.0,75.0,124.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,2326658,2326984,166.0,2.0,5.0,17.0,19.0,1.0,5.0,31.0,22.0,14.0,19.0,33.0,37.0,26.0,30.0,23.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
1,2327625,2327887,167.0,7.0,5.0,18.0,10.0,2.0,8.0,18.0,9.0,15.0,8.0,40.0,36.0,16.0,16.0,24.0,29.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,2331745,2332031,168.0,1.0,2.0,0.0,2.0,2.0,4.0,17.0,40.0,0.0,8.0,2.0,48.0,2.0,49.0,40.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,2334568,2334993,169.0,21.0,8.0,33.0,24.0,3.0,17.0,35.0,27.0,39.0,26.0,42.0,32.0,23.0,31.0,30.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1,2344919,2345218,170.0,6.0,14.0,15.0,24.0,3.0,0.0,23.0,21.0,14.0,16.0,21.0,31.0,36.0,17.0,24.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0
1,2372720,2372937,171.0,8.0,3.0,12.0,15.0,0.0,7.0,19.0,12.0,13.0,14.0,26.0,19.0,17.0,14.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
1,2384914,2385310,172.0,6.0,3.0,26.0,28.0,7.0,4.0,20.0,21.0,19.0,21.0,48.0,42.0,31.0,24.0,37.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2391042,2392325,173.0,19.0,13.0,78.0,28.0,11.0,31.0,72.0,64.0,67.0,54.0,214.0,187.0,41.0,80.0,159.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1,2402111,2402733,174.0,21.0,14.0,39.0,22.0,14.0,25.0,68.0,29.0,33.0,48.0,76.0,68.0,28.0,49.0,43.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
1,2408437,2408807,175.0,7.0,7.0,34.0,18.0,8.0,3.0,27.0,17.0,17.0,22.0,36.0,47.0,34.0,23.0,26.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0
1,2411946,2413278,176.0,19.0,11.0,87.0,59.0,7.0,25.0,76.0,53.0,78.0,50.0,236.0,183.0,72.0,75.0,149.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1,2414452,2414717,177.0,12.0,10.0,21.0,9.0,7.0,10.0,15.0,18.0,21.0,12.0,33.0,21.0,12.0,18.0,19.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2428487,2428728,178.0,4.0,2.0,9.0,13.0,3.0,6.0,22.0,12.0,8.0,14.0,26.0,32.0,13.0,21.0,24.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1,2440407,2440634,179.0,0.0,12.0,3.0,3.0,0.0,10.0,25.0,21.0,9.0,7.0,21.0,28.0,9.0,27.0,17.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
1,2443379,2444375,180.0,12.0,12.0,54.0,27.0,3.0,17.0,67.0,39.0,53.0,36.0,156.0,156.0,37.0,61.0,125.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2456230,2456647,181.0,10.0,4.0,22.0,14.0,5.0,16.0,35.0,26.0,17.0,23.0,59.0,46.0,18.0,39.0,30.0,52.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1,2467386,2467616,182.0,1.0,3.0,7.0,7.0,1.0,4.0,12.0,15.0,4.0,9.0,48.0,32.0,12.0,16.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,2478353,2478610,183.0,5.0,5.0,15.0,9.0,2.0,3.0,29.0,18.0,16.0,20.0,22.0,29.0,11.0,24.0,22.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,2479686,2479965,184.0,1.0,5.0,19.0,18.0,3.0,3.0,16.0,20.0,15.0,10.0,26.0,33.0,24.0,24.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2483759,2484067,185.0,0.0,0.0,0.0,13.0,0.0,5.0,47.0,9.0,13.0,34.0,69.0,28.0,0.0,22.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2502147,2502626,186.0,11.0,8.0,40.0,14.0,3.0,3.0,32.0,11.0,25.0,18.0,69.0,70.0,34.0,20.0,42.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,2503602,2503818,187.0,3.0,1.0,18.0,10.0,3.0,1.0,17.0,5.0,12.0,15.0,36.0,25.0,14.0,9.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2504115,2504389,188.0,3.0,4.0,25.0,13.0,3.0,3.0,19.0,5.0,21.0,11.0,38.0,35.0,18.0,12.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1,2508687,2509039,189.0,12.0,12.0,23.0,22.0,8.0,12.0,30.0,19.0,19.0,23.0,21.0,40.0,30.0,22.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2513916,2514209,190.0,7.0,3.0,30.0,21.0,3.0,6.0,16.0,12.0,23.0,13.0,38.0,33.0,28.0,15.0,24.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2518483,2518767,191.0,13.0,4.0,15.0,20.0,2.0,6.0,18.0,16.0,8.0,9.0,19.0,40.0,29.0,23.0,25.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,2519778,2520112,192.0,12.0,7.0,28.0,14.0,2.0,5.0,21.0,15.0,22.0,15.0,48.0,40.0,25.0,16.0,29.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1,2521356,2521568,193.0,7.0,1.0,21.0,9.0,3.0,4.0,11.0,9.0,13.0,6.0,33.0,28.0,15.0,16.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,2525802,2526820,194.0,28.0,25.0,56.0,42.0,22.0,25.0,45.0,55.0,46.0,34.0,98.0,138.0,55.0,63.0,118.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2529321,2530571,195.0,24.0,20.0,73.0,40.0,14.0,34.0,66.0,52.0,55.0,39.0,212.0,209.0,64.0,73.0,165.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2535495,2535773,196.0,5.0,7.0,23.0,9.0,1.0,3.0,23.0,13.0,21.0,13.0,42.0,34.0,17.0,17.0,23.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
